2501,6,44136275,especialista teradata,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima años proyectos implementacion sistemas utilizando herramienta teradata ingles nivel intermedio avanzado preferencia experiencia rubro telecomunicaciones funciones dar soporte aplicaciones realizadas bajo herramienta tener conocimientos bi bo manejar proyectos levantamiento necesidades implementacion ademas mantenimiento correcitvo
2502,6,44136277,analista gestion informacion,supervision cumplimiento seguimiento herramienta gestion balancescorecard seguimiento recupero cartera castigada judicial coordinar equipo estrategias cobranza recepcion tareas automatizacion ejecucion diaria responsable brindar informacion diaria diferentes areas cobranza preparar reportes gestion cobranzas comite pedidos informacion diaria elaborar tablero control cobranzas seguimiento avance productividad gestores empresas estudio externo revision sistemas internos documentacion,años experiencia puestos analisis informacion cobranzas banca empresas consumo masivo manejo volumen informacion sql ms access bussiness objects spss manejo ms office excel avanzado vba
2503,3,44136288,analista tecnologia informacion proyectos bi,analizar modelos logico fisico sistemas crear modificar construir componentes software respetando modelo logico fisico forma segura evitando vulnerabilidades asi aportar proceso desarrollo software proyectos asignados realizar pruebas unitarias integrales producto asi responder calidad componentes construidos respetar estandares construccion componentes software asi actualizar documentacion asociada definicion tecnica proyecto generar solicitudes instrucciones pases uat cumplir tiempos establecidos actividades asignadas comprometidas proyectos,egresados carreras ingenieria sistemas informatica software afines ms office nivel avanzado ingles intermedioavanzado conocimiento business intelligence arquitectura datos datawarehouse bases datos sql server conocimientos diseño construccion sql server integration
2504,3,44136289,analista tecnologia informacion desarrollo,analizar modelos logico fisico sistemas crear modificar construir componentes software respetando modelo logico fisico forma segura evitando vulnerabilidades asi aportar proceso desarrollo software proyectos asignados realizar pruebas unitarias integrales producto asi responder calidad componentes construidos respetar estandares construccion componentes software asi actualizar documentacion asociada definicion tecnica proyecto generar solicitudes instrucciones pases uat cumplir tiempos establecidos actividades asignadas comprometidas proyectos,egresados carreras ingenieria sistemas informatica software afines ms office nivel avanzado ingles intermedioavanzado buenos conocimientos metodologias desarrollo software lenguaje programacion java nivel avanzado conocimientos uml
2505,6,44136290,jefe operaciones,responsable evaluar fallas gestionar mejoras plataforma restaurantes responsable mantener informado account managers incidencias presentadas mejoras haran informe cliente mejorar funcionamiento call center mejorar tiempo respuesta clientes dandole agentes mejores herramientas monitorear rendimiento agentes evaluando entendimiento uso plataforma herramientas disposicion monitorear calidad post venta gestionar inventarios equipos,especializacion produccion productividad experiencia procesos logisticos conocimiento manejo funcionamiento impresoras gprs conocimiento sistema pagos online conocimiento optimizacion procesos manejo incidencias manejo integraciones
2506,6,44136299,analista tecnico suscripcion,calculo cotizaciones vida ramos elaboracion contenidos tecnicos condicionados polizas elaboracion notas tecnicas elaboracion fichas tecnicas productos calculo reservas productos vida,experiencia años desempeñando funciones mencionadas experiencia años tarificacion producto
2507,4,44136302,asistente procesos,elaborar actualizar manera conjunta areas documentos normativos empresa analizar mapeo procesos identificar oportunidades mejora aplicando metodologias herramientas mejora procesos apoyo monitoreo indicadores administracion sistema documentario,experiencia año analisis mejora procesos deseable conocimiento modelado procesos
2508,6,44136315,coordinador proyectos,realizar labores planificacion descarga licencias necesarias proyecto gestion control seguimiento aprobacion servicios brindados empresas contratistas participan proyecto asignar recursos participaran proyecto relacion pl mismo identificar riesgos realizar labores coordinacion cliente preparar expediente digital proyecto,conocimiento sistemas comunicacion networking telefonia gestion ti conocimiento buenas practicas aplicadas pmi gestion proyectos estudios ofimatica uso ms project experiencia minima años coordinacion proyectos
2509,1,44136341,analista programador oracle plsql,realizar debugs programas base datos analisis correcciones sistema desarrollo sistemas oracle,experiencia mayor año manejo oracle g plsql monitoreo base datos conocimiento unix linux manejo shell script monitoreo basico
2510,1,44136343,analista programador net,analizar nivel tecnico requerimientos funcionales propuestos desarrollar soluciones propuestas requerimientos funcionales analizados documentar desarrollos realizados implementar soluciones software desarrollo mantenimiento aplicativos uso interno externo pruebas unitarias soporte pase produccion responsable cumplimiento tiempos acordados,experiencia previa años programacion net conocimientos siguientes tecnologias asp net integration server jquery html css soapxml sql server windows server sql server visual studio net
2511,1,44136344,analista programador java,realizar analisis programacion ejecutar analisis especificacion requerimientos,años experiencia desarrollo aplicaciones web usando java experiencia analisis diseño orientado objetos notacion uml conocimiento metodologia rup experiencia frameworks patrones diseño respeten estandar java ee superior conocimientos siguientes tecnologias oracle service bus g ejb enterprise java bean mdb mandage drive bean jms java message service jca java connection adaptaer java v framework struts manejo svn
2512,1,44136346,practicante ingenieria software,requerimos estudiantes ultimos ciclos carrera ingenieria informatica muchas ganas aplicar conocimientos adquiridos academicamente puedan colaborar diversos proyectos alcance nacional internacional estaran cargo documentacion control calidad sistemas empresariales instalacion configuracion software investigacion librerias componentes software programacion net php java android diseño documentacion implementacion bases datos,interes especializarse ingenieria software
2513,1,44136347,desarrollador aplicaciones web,requiere profesional egresado especializado proyectos ingenieria software apoyar proyectos corporativos nivel nacional internacional tendra siguientes funciones elaborar arquitectura software elaborar especificaciones funcionales tecnicas construccion testing software net php java diseño programacion base datos oracle sql server mysql despliegue aplicativos ambientes produccion documentacion funcional tecnica,experiencia año programacion net php java experiencia año programacion oracle ms sql server mysql
2514,3,44136350,practicante planeamiento,automatizacion reportes excel apoyar validacion informacion indicadores elaboracion reportes asesorar area comercial respecto avances indicadores elaborar cuadros seguimiento indicadores,dominio sql explotacion informacion
2515,4,44136366,analista procesos,procesos operativos administracion titulos tesis admision campus virtual gestion horarios gestion notas matricula planilla docente registros academicos reserva recursos reportes administracion seguridad sistema definir crear procesos nuevos reglamentar definir parametros negocio definir aprobar descripcion requerimientos regulatorios gaps especificaciones funcionales elaborar casos prueba ejecutar pruebas funcionalidad modulos cargo universidad integracion procesos realizar limpieza depuracion datos ser migrados si convertira entrenador especializado modulos cargo reportar gerencia proyecto universidad,años laborando posiciones similares
2516,4,44136367,analista sistemas senior,responsable supervisar asegurar debida documentacion procesos reglamentos institucion todas unidades negocio coordina forma cercana analistas procesos levanta informacion relevante reglamentos negocio obtiene aprobacion reglamentos negocio alineados procesos responsable analisis supervision proceso desarrollo mantenimiento sistemas realiza tareas analisis diseño sistemas informaticos elabora propuestas soluciones informaticas supervisa programacion documentacion actualizacion mantenimiento sistemas informaticos,años laborando posiciones similares experiencia implementaciones sistemas academicos deseable experiencia implementacion sistemas financieros institucion academica deseable
2517,1,44136368,analista programador senior,responsable proceso desarrollo mantenimiento sistemas integracion sistemas migracion datos realiza tareas analisis diseño sistemas informaticos elabora propuestas soluciones informaticas realiza programacion documentacion actualizacion mantenimiento sistemas informaticos levantamiento gestion requerimientos diseño sistema documentacion manual usuario diseño sistema elaboracion casos prueba ejecucion supervisar apoyar pruebas usuarias sistema,años laborando posiciones similares experiencia implementaciones sistemas academicos deseable experiencia implementacion sistemas financieros institucion academica deseable experiencia migraciones datos historicos integraciones deseable
2518,3,44136370,ejecutivo academico,coordinar implementacion modulos operacion academica sga respetando normativa vigente parametros cada unidad negocio establece reglamentacion definicion parametros negocio depura valida datos ser migrados define aprueba descripcion requerimientos regulatorios gaps especificaciones funcionales modulos academicos elabora casos prueba ejecutarlas pruebas funcionalidad modulos cargo integracion procesos entrena usuarios modulos cargo,haber participado proyectos similares elaboracion procesos parametrizacion plataformas experiencia docente gestion educativa
2519,3,44136371,jefe interno ti,responsable brindar factibilidades tecnologicas operacion avansys implementa hardware software adecuados operacion implementa politicas seguridad informacion toda organizacion responsable seleccion software basico computadores determina estandares analistas eleccion lenguajes comandos parametros mejor performance computadora supervisa implementacion sistemas informacion utilicen bases datos supervisa definicion procedimientos proteccion bases datos eviten alteracion destruccion datos acceso datos confidenciales supervisa implementa proyectos tecnologia infraestructura mediante elaboracion plan trabajo incluya evaluacion necesidades reales busqueda soluciones idoneas fin obtener mejor resultado posible implementacion costos participa elaboracion plan anual sistemas,años laborando posiciones similares
2520,6,44136393,programa liderazgo enseñaperu,enseñaperu creemos cualquier niño joven peruano independientemente situacion nazca merece obtener educacion excelencia acceder oportunidades desee profesional enseñaperu pep enseñaras dos años dichos niños jovenes vez formaras parte riguroso programa liderazgo experiencia vivencial unico pais renumerativo desarrollaras diversas competencias programa enseñaperu experiencia poderosa crecimiento personal profesional busca desarrollar profesionales enseñaperu competencias necesarias promover practicas educativas resultados excelencia aula escuela comunidad ello constituirse agentes cambio contribuyan diversos sectores eliminar alta inequidad baja calidad educativa peru par proceso desarrollo profesional permitira consolidar competencias acceder experiencias profesionales primer nivel organizaciones hoy buscan profesionales diferentes dos años experiencia aula ofrece diversas maneras oportunidades poner practica aprende evaluar progresos resultados tangibles reales programa diferentes instancias aprender practicar aprendido sesiones presenciales espacios presenciales permiten acceder contenidos teorias principios orientan desarrollan competencia interaccion equipos regionales especialistas incluyen tareas individuales tareas grupales trabajo campo trabajo diario aulas comunidades permite poner practica liderazgo ofreciendo estudiantes multiples oportunidades aprendizaje experiencia apoyada journal herramienta revision reflexion practica misma acompañamiento mentoring coordinador acompaña pep finalidad generar reflexiones definir acciones avances impacto aula comunidad segundo año proceso complementa acompañamiento lider organizacion orienta elaboracion proyectos personales insertarse sistema trabajo equipo equipo trabajo grupo integra personas diversas caminan bajo mismo proposito colectivo promueve interaprendizaje retroalimentacion practica liderazgo aqui apoyo mutuo colaboracion factores clave informate mas httpswwwfacebookcomensenaperu httpensenaperuorg,parte red profesionales mas talentoso pais dos años tendra responsabilidad desarrollar intelectual emocionalmente grupo estudiantes maestro zonas vulnerables pais equipo profesionales instituciones alto nivel nacional internacional cargo desarrollo profesional cla centro adaptativo inmet consultorias lhm dbm lideres diversos sectores mentores acompañan proceso desarrollo profesional plan carrera raul benavides gerente desarrollo negocios buenaventura jonathan golergant director general universidad corporativa intercorp pasantias organizaciones top pais volcan ibm dhl minedu banbif deloitte
2521,6,44136400,programador siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima año alineada implementacion herramientas siebel crm deseable experiencia siebel crm java sql modeling
2522,1,44136401,analista programador siebel,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima año alineada implementacion herramientas siebel ingles nivel avanzado deseable experiencia siebel crm java sql modeling documentar toma requerimientos negocios apoyar realizacion analisis brechas requerimientos negocios software
2523,1,44136406,analista visual basic,minimo contar años realizando analizar requerimientos diseño soluciones desarrollo implementacion reportar avances herramienta microsoft visual basic conocimiento visual basic base datos sql server valorara experiencia rubro banco seguros,minimo contar años realizando analizar requerimientos diseño soluciones desarrollo implementacion reportar avances herramienta microsoft visual basic conocimiento visual basic base datos sql server valorara experiencia rubro banco seguros beneficiosingreso planilla beneficios leyeps linea carrera
2524,6,44136407,pmo manager,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,diplomado gestion direccion proyectos experiencia minima gerente jefe pmo preferencia conocimientos banca deseable trabajando servicios tarjeta credito conocimiento ms project ingles nivel intermedio avanzado elaboracion control plan trabajo cronograma actividades presentacion inicial proyecto asi documentacion actas reunion informes requeridos coordinacion gestion recursos asignados base actividades programadas elaboracion informes entregables proyectos asignados avance presentar cliente culminacion proyectos asignados tiempo planificado
2525,4,44136411,analista calidad,planificar desplegar gestionar esfuerzo pruebas cualquier requerimiento ejecutar funciones pruebas asignen considerando necesidades cliente metodologia pruebas gestion proyectos,herramientas gestion proyectos gestion pruebas gestion proyectos dominio herramientas pruebas software herramientas automatizacion pruebas clienteservidor entornos web estudios pruebas software gestion proyectos preferencia metodologia desarrollo software rup uml experiencia laboral años general años areas cargos similares
2526,1,44136415,analista sap fi,profesionales ingenieria software trabajo ciclo vida prestacion servicios analizar diseñar construir probar implementar mantener varios componentes sistema aplicaciones accenture clientes invitamos sumarte organizacion ofrece mayores desafios mejores oportunidades mas satisfaccion,experiencia minima años gestionando proyectos implementacion sap fi ingles nivel avanzado amplia experiencia funcional procesos ventas tales lead cotizaciones participacion procesos implementacion etapa blueprint proyecto preferencia experiencia rubro industrial capacidad trabajar forma creativa analitica contexto resolucion problemas deseo trabajar entorno sistemas informacion excelente comunicacion escrita oral habilidades interpersonales
2527,4,44136417,analista sap co,experiencia minima años gestionando proyectos implementacion sap co ingles nivel avanzado amplia experiencia funcional procesos ventas tales lead cotizaciones participacion procesos implementacion etapa blueprint proyecto preferencia experiencia rubro industrial capacidad trabajar forma creativa analitica contexto resolucion problemas deseo trabajar entorno sistemas informacion excelente comunicacion escrita oral habilidades interpersonales,deseo trabajar entorno sistemas informacion excelente comunicacion escrita oral habilidades interpersonales
2528,4,44136419,analista sap mm,amplia experiencia funcional procesos ventas tales lead cotizaciones participacion procesos implementacion etapa blueprint proyecto preferencia experiencia rubro industrial capacidad demostrada construir gestionar fomentar entorno orientado equipo capacidad trabajar forma creativa analitica contexto resolucion problemas deseo trabajar entorno sistemas informacion excelente comunicacion escrita oral habilidades interpersonales,experiencia minima años gestionando proyectos implementacion sap mm ingles nivel avanzado amplia experiencia funcional procesos ventas tales lead cotizaciones participacion procesos implementacion etapa blueprint proyecto preferencia experiencia rubro industrial capacidad trabajar forma creativa analitica contexto resolucion problemas deseo trabajar entorno sistemas informacion excelente comunicacion escrita oral habilidades interpersonales
2529,6,44136421,especialista teradata,accenture empresa global consultoria management servicios tecnologia outsourcing colabora clientes ayudarles convertirse empresas alto desempeño accenture podras unirte mas profesionales paises trabajar clientes casi todas industrias mas importantes mundo empleados accenture construyen carrera distintas areas negocio especificamente consultoria tecnologia outsourcing asi tambien dentro funciones corporativas internas organizacion comprometida trabajo equipo colaboracion,experiencia minima años proyectos implementacion sistemas utilizando herramienta teradata ingles nivel intermedio avanzado preferencia experiencia rubro telecomunicaciones funciones dar soporte aplicaciones realizadas bajo herramienta tener conocimientos bi bo manejar proyectos levantamiento necesidades implementacion ademas mantenimiento correcitvo
2530,3,44136433,practicante proyectos ti base datos,resolver necesidades automatizacion reportes control seguimiento gestion extraccion informacion analisis base datos responsable seguimiento proyectos direccion,sql avanzado java html intermedio microsoft office intermedio share point intermedio gestion bases datos ofimatica avanzada lenguajes progracion web sql capacidad relacionarse nivel capacidad gestion proyectos proyecciones analitisis informacion
2531,6,44136439,practicante aseguramiento sostenibilidad procesos,brindar soporte mantenimiento certificaciones iso cuenta empresa realizando coordinaciones diferentes areas empresa participar diagnostico optimizacion procesos clave compañia relevando procesos identificando participando implementacion oportunidades mejora realizar coordinacion seguimiento campaña reciclame reciclaje celulares realizando coordinaciones proveedores socios iniciativa plantear iniciativas creativas potenciar campaña,office avanzado software modelamiento procesos intermedio optimizacion rediseño procesos certificaciones calidad iso gestion proyectos
2532,6,44136441,supervisor gestion procesos proyectos,planificacion gestionar proyectos mejora involucran rediseño procesos implementacion nuevos productos servicio organizar efectuar seguimiento portafolio proyectos mejora evaluar implementar modelos metodologias herramientas gestion proceso proyectos mejora continua liderar diseño analisis modelamiento proceso negocio asi supervisar elaboracion documentos establecer lineamientos disponer atencion requerimientos mejora procesos personal cargo participar proyectos mejora comisiones grupos trabajo,dominio visioy ms project nivel avanzado conocimiento minitab modeladores procesos bmp experiencia minima años empresas sector banco financiera servicios
2533,3,44136445,analista infraestructura,encargado verificar correcto funcionamiento comunicaciones tiendas mantener servidores optimas condiciones asi realizar pruebas nuevos equipos responsable storage mantenimientos asignacion espacios responsable seguridad red back informacion elaboracion manuales procedimientos responsable servicio administracion red active directory exchange dhcp dns accesos pbx lugar trabajo santiago surco,experiencia años posiciones similares conocimiento avanzado administracion windows linux conocimiento comunicaciones routers switch vpn firewall vlans conocimiento administracion storage dell conocimiento symantec backupexec conocimiento pbx conocimiento virtualizacion vmware xenserver xendesktop xenapp
2534,3,44136448,practicante technology integration,firma presencia peru hace mas años ofrecemos servicios profesionales consultoria outsourcing auditoria asesoria financiera asesoria tributaria legal reconocen ofrecemos servicios profesionales alta calidad cada segmento mercado presencia mas paises mundo parte “big four” ademas miembros fundadores asociacion buenos empleadores abe establecida amcham reconoce buenas practicas laborales linea carrera ofrecida profesionales evaluaciones desempeño programa consejeria capacitacion constante beneficios brindar apoyo area asistiendo ejecucion proyectos tecnologias informacion,idioma ingles nivel avanzado preferentemente experiencia indispensable ofrece posibilidad integrarse solida firma trasnacional reconocida brindar oportunidades aprendizaje continuo integrar equipos multidisciplinarios altamente reconocidos medio ser miembro deloitte cuentas descuentos corporativos pago planilla beneficios ley eps cubierto
2535,4,44136467,analista sap,identificar necesidades areas funcionales empresa desarrollar soluciones negocio bajo plataforma sap ecc garantizar desarrollo solucion realice acuerdo especificaciones diseño estandares desarrollo plazos presupuesto aprobado vigilar correcta aplicacion estandares metodologias desarrollo aplicaciones asi sugerir mejoras necesarias revisar aprobar mantener actualizados documentacion funcional aplicaciones estandares operacion guias usuario concerniente aplicaciones cargo,experiencia previa años actividades consultoria mejora implementacion sistema sap ecc principalmente alguno siguientes componentes fico hcm portal
2536,6,44136473,analista proyectos mejora procesos,clinica internacional primera red servicios salud peru acreditada joint comission international cuenta oferta valor renovada infraestructura medica moderna tecnologia todas facilidades puedan requerir pacientes procedimientos eficientes complementan plenamente calidad staff medico asistencial principales funciones determinacion procesos sistema gestion mgci analizar problemas proponer soluciones incluye analisis datos mediante uso tablas graficos controlar informar avances costos tiempos performance usando herramientas ayuden visualizar niveles progreso,minimo años experiencia considerar practicas pre profesionales areas operaciones calidad procesos sistemas gestion iso productividad proyectos experiencia sector salud valorara gestion orientada procesos herramientas calidad lean manufacturing gestion proyectos gestion calidad seguridad servicios iso
2537,1,44136474,consultor junior oracle,instalacion aplicativos visuales generacion formularios formatos creacion web services desarrollo nuevos programas usando herramienta oracle,experiencia minimo año practicas pre profesionales experiencia desempeñandose funciones similares ofrece posibilidad integrarse solida firma trasnacional reconocida brindar oportunidades aprendizaje continuo integrar equipos multidisciplinarios altamente reconocidos medio ser miembro deloitte cuentas descuentos corporativos pago planilla beneficios ley eps cubierto
2538,1,44136485,analista programador net,analisis diseño desarrollo pruebas,experiencia net mvc experiencia bd oracle sql server experiencia javascript jqueryjason experiencia desarrollo web service experiencia pl sql
2539,4,44136492,practicante pre profesional sistemas,apoyar area tecnologia gestion ciclo proyectos fase analisis diseño pruebas construccion especificaciones funcionales soluciones ti solicitadas negocio plasmar requerimientos usuarios documento permita entender beneficio implementacion diferentes soluciones ti propuestas aplicacion metodologia administracion proyectos pfizer asegurarse aplicar metodologia administracion proyectos pfizer requerido metodologias ciclo vida sistema asegurar cuente toda documentacion requerida ejecucion participacion activa etapa pruebas asegurar recepcion sistemas calidad apoyo elaboracion documentos secuencias pruebas acuerdo especificaciones funcionales informar periodicamente jefatura proyectos bt avances llevados cabo informar periodicamente jefe proyectos bt ecpebo avance status proyectos tomar medidas correctivas oportunamente,amplios conocimientos ingenieria software aplicacion metodologias desarrollo proyectos informaticos dominio nivel intermedio microsoft word excel power point experiencia conocimiento programacion microsoft net deseable
2540,6,44136493,atencion cliente onp orientador,brindar atencion orientacion asesoria cliente sistema nacional pensiones revisar recepcionar documentos entregados cliente absolver dudasconsultas clientes,experiencia minima aÑo realizando labores administrativas preferencia relacionadas atencion cliente horario trabajo horario part time lunes viernes horas minutos horario full time lunes viernes pm ambos horarios labora solo tercer sabado cada mes medio dia remuneracion part time basico comisiones segun productividad full time basico comisiones segun productividad modalidad contratacion ingreso planilla beneficios ley lugares trabajo centros atencion onp ubicadas distritos san martin porres cc plaza norte callao colonial cdra frente unmsm lince alt crda petit thouars jesus maria cruce salaverry cuba victoria cruce nicolas arriola canada miraflores alt cdra ricardo palma beneficios adicionales acceso clases ingles planes educativos subvencionados empresa
2541,4,44136497,analista quality assurance,controlar seguridad sistemas nivel base datos aplicacion revisar estandares definidos area sistemas revisar metodologia trabajo si toda informacion cada productossoftware estan almacenando correctamente paquete producto terminado programacion pruebas sistemas informacion desarrollar implementar businees intelligence proyectos requieran,nivel intermedio avanzado java spring mybatis jquery ajax pyton nivel intermedio avanzado base datos mysql postgresql conocimiento metodologias desarrollo software herramientas necesarias gestion calidad mediciones metricas experiencia requerida ejecucion testing herramientas ejecucion seguimiento testing requisitos indispensables manejo imagenes javaprimefaces lenguaje programacion java phyton sistema operativo windows android ubuntu preferencia experiencia desarrollo puntos venta pos manejo base datos experiencia menor años especialista sistemas remuneracion mensual bruto horario trabajo lunes viernes pm lugar trabajo san isidro modalidad contratacion ingreso planilla beneficios ley beneficios adicionales posibilidad acceso clases ingles planes educativos subvencionados empresa disponibilidad requerida inmediata
2542,4,44136499,analista sistemas,analizar requerimientos desarrollo mantenimiento entender problematica necesidades alcance procesos negocio proyecto estimacion atencion necesidad programacion pruebas sistemas informacion,nivel intermedio avanzado java spring mybatis jquery ajax pyton nivel intermedio avanzado base datos mysql postgresql conocimiento rup herramientas modelamiento preferencia certificado java preferencia experiencia desarrollo punto venta pos ingenieria inversa reingenieria software extender vida software legado configuracion dispositivos cajeros automaticos requisitos indispensables manejo imagenes javaprimefaces lenguaje programacion java phyton sistema operativo windows android ubuntu preferencia experiencia desarrollo puntos venta pos manejo base datos experiencia menor años desarrollo implementacion aplicaciones java remuneracion mensual bruto horario trabajo lunes viernes pm lugar trabajo san isidro modalidad contratacion ingreso planilla beneficios ley beneficios adicionales posibilidad acceso clases ingles planes educativos subvencionados empresa disponibilidad requerida inmediata
2543,1,44136503,analista programador,controlar seguridad sistemas nivel base datos aplicacion revisar estandares definidos area sistemas revisar metodologia trabajo si toda informacion cada productossoftwares estan almacenando correctamente paquete producto terminado caso contrario debera prepararla programacion prueba sistemas informacion desarrollar implementar business intelligence proyectos requieran,nivel intermedio avanzado java spring mybatis jquery ajax pyton nivel intermedio avanzado base datos mysql postgresql conocimiento metodologias desarrollo software herramientas necesarias gestipon calidad mediciones metricas experiencia requerida auditorias haberse desempeñado especialista base datos sistemas preferencia experiencia herramientas ejecucion seguimiento testing requisitos indispensables manejo imagenes javaprimefaces lenguaje programacion java phyton sistema operativo windows android ubuntu preferencia experiencia desarrollo puntos venta pos manejo base datos experiencia menor años desarrollo implementacion aplicaciones java remuneracion mensual bruto horario trabajo lunes viernes pm lugar trabajo san isidro modalidad contratacion ingreso planilla beneficios ley beneficios adicionales posibilidad acceso clases ingles planes educativos subvencionados empresa disponibilidad requerida inmediata
2544,6,44136505,jefe proyectos,ciclus group firma consultoria años experiencia mercado especializada gestion negocios tecnologias informacion cuyo objetivo ayudar empresas generar mayor valor partir rentabilizacion operaciones decir contribuyendo mejorar operacion ambitos empresa brindando soluciones negocios integrales medida ciclus group invita profesionales grandes expectativas crecimiento dispuestos desarrollar talento capacidades fuertes valores formar parte equipo colaboradores actualmente requiere jefe proyectos servicio bpo empresas telecomunicaciones mas importantes pais objetivo funciones profesional experiencia dirigir gestionar ejecutar proyectos diferentes tipos plataforma debera elaborar supervisar cumplimiento plan trabajo cronogramas cumplimiento servicio implementar plan gestion calidad propuesto adicionalmente debera coordinar ejecucion servicio jefe dpto desarrollo proyectos presentar informes periodicos,deseable certificacion pmp project management professional conocimiento desarrollo diferentes plataformas conocimiento experiencia modelo madurez cmmi n minimo experiencia minima tres años jefe proyectos cargo equipos desarrollo proyectos tecnologias informacion conocimientos experiencia minima tres años uso herramientas metodologia desarrollo proyectos manejo herramientas gestion proyectos requisitos adicionales copia constancias certificados jefe proyecto jefe supervisor coordinador proyectos desarrollo implementacion sistemas web sitios web intranets extranets especialista gestion servicios ti acreditando experiencia minima tres años jefe proyecto podra ser acreditado certificacion pmp ofrecemos ingreso planilla eps buen clima laboral capacitaciones constantes reconocimientos logros estabilidad laboral puntualidad pagos plan desarrollo carrera grandes oportunidades crecimiento profesional futuro constantes retos novedades mundo tecnologia permitiran desarrollar talento incrementar experiencia trabajar empresas telecomunicaciones mas importantes pais
2545,3,44136514,practicante arquitectura comunicaciones,apoyar levantamiento informacion comunicaciones dentro empresa ordenar toda informacion comunicaciones tablas dinamicas poder filtrar adecuadamente trabajo realizara dentro empresa contactar proveedores obtener informacion tecnologia documentar proyectos arquitectura hacer diseños proyectos arquitectura comunicaciones apoyar superior proyectos puntuales arquitectura comunicaciones coordinar areas cambios actualizaciones realizadas redes,experiencia areas infraestructura comunicaciones conocimientos ms office intermedio ingles intermedio project visio deseable
2546,4,44136516,practicante sistemas sap hr,apoyo proyectos implementacion sap apoyo atencion tickets mesa ayuda apoyo preparacion informes mesa ayuda,conocimiento ms office excel word power point ingles intermedio
2547,1,44136519,programador junior,diseñar sistemas software proyectar funcionalidades acorde requerimientos usuarios soportar proceso aplicar pruebas sistema desarrollado entrega producto usuario final garantizar calidad software recepcionar cargar archivos clientes usuarios internos empresa base datos validar verificar datos procesos internos usar lenguajes programacion empresa codificar programas validar verificar dos mas bases datos cumplir requerimientos internos propios usuarios empresa recepcionar cambios base datos distintos clientes actualizar registros soportar actualizar mantener aplicativos base datos instalados inhouse garantizar continuidad funcionalidad aplicacion,herramientas bpm preferencia java plataforma eclipse hibernate c c sharp sql server r
2548,1,44136520,programador junior,diseñar sistemas software proyectar funcionalidades acorde requerimientos usuarios soportar proceso aplicar pruebas sistema desarrollado entrega producto usuario final garantizar calidad software recepcionar cargar archivos clientes usuarios internos empresa base datos validar verificar datos procesos internos usar lenguajes programacion empresa codificar programas validar verificar dos mas bases datos cumplir requerimientos internos propios usuarios empresa recepcionar cambios base datos distintos clientes actualizar registros soportar actualizar mantener aplicativos base datos instalados inhouse garantizar continuidad funcionalidad aplicacion,herramientas bpm preferencia java plataforma eclipse hibernate c c sharp sql server r
2549,4,44136529,practicante auditoria sistemas,responsable ejecutar revision controles generales tecnologia informacion clientes parte auditoria financiera responsable coordinar actividades plan revision correspondiente senior ey luego coordinar cliente equipo auditoria financiera responsable aplicacion metodologia ey revision controles generales revisiones tecnicas responsable elaborar documentacion requerida metodologia formatos correspondientes recoleccion oportuna completa evidencias controles revisados responsable reporte avance situacion trabajo senior responsables revision ajustes estimen convenientes,experiencia minima meses areas auditoria seguridad informacion
2550,4,44136531,practicante sistemas,desarrollar aplicaciones sistemas informaticos efectuar mantenimiento aplicaciones informaticas realizar mantenimiento sistemas contables distintos modulos mantenimiento sistemas informaticos desarrollados house apoyar mantenimiento desarrollo programas internos pagina web snmpe,programacion entornos web windows form debe tener conocimientos java net asp net php c c sharp asp visual basic power builder conocimientos tecnologias web html html javascript jquery ajax css css conocimientos base datos access sql server mysql fundamentos oracle conocimiento desarrollo aplicaciones sencillas moviles ios android
2551,6,44136536,practicante planning pmo,apoyo levantamiento informacion coordinacion reuniones elaboracion actas reunion estandarizacion procesamiento informacion elaboracion informes elaboracion plan estrategico,conocimientos planeamiento estrategico gestion proyectos
