2525,4,44136411,Analista de Calidad,"Planificar, desplegar y gestionar el esfuerzo de pruebas para cualquier requerimiento.
 Ejecutar las funciones de pruebas que se le asignen considerando las necesidades del cliente, la metodología de pruebas y gestión de proyectos.","Herramientas:
 Gestión de Proyectos, Gestión de pruebas, Gestión de proyectos, Dominio de herramientas de pruebas de software, herramientas de automatización de pruebas. (clienteservidor y entornos web).
 
 Otros Estudios:
 Pruebas de Software.
 Gestión de Proyectos (de preferencia).
 Metodología de Desarrollo de Software (RUP; UML, etc).
 
 Experiencia Laboral:
 5 años general y 3 años en áreas o cargos similares."
2526,1,44136415,Analista SAP FI,"Los profesionales de Ingeniería de Software de trabajo en todo el ciclo de vida de la prestación de servicios para analizar, diseñar, construir, probar, implementar y / o mantener varios componentes del sistema o aplicaciones para Accenture o nuestros clientes.
 Te invitamos a sumarte a una organización que ofrece mayores desafíos, mejores oportunidades y más satisfacción.","Experiencia mínima de 2 años gestionando proyectos en implementación de SAP FI.
 Ingles a nivel avanzado.
 Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.
 Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales."
2527,4,44136417,Analista Sap CO,"Experiencia mínima de 2 años gestionando proyectos en implementación de SAP CO.
 Ingles a nivel avanzado.
 Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.
 Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales.","Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales."
2528,4,44136419,Analista Sap MM,"Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad demostrada para construir, gestionar y fomentar un entorno orientado al equipo.
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.
 Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales.","Experiencia mínima de 2 años gestionando proyectos en implementación de SAP MM
 Ingles a nivel avanzado.
 Amplia experiencia funcional en procesos de ventas tales como lead y cotizaciones.
 Participacion en los procesos de implementacion desde la etapa de blueprint del proyecto.
 De preferencia, con experiencia en el rubro industrial.
 Capacidad para trabajar de forma creativa y analítica en un contexto de resolución de problemas.
 Deseo de trabajar en un entorno de sistemas de información.
 Excelente comunicación (escrita y oral) y habilidades interpersonales."
2529,6,44136421,Especialista Teradata,"Accenture es una empresa global de consultoría en management, servicios de tecnología y outsourcing que colabora con sus clientes para ayudarles a convertirse en empresas de alto desempeño. En Accenture podrás unirte a más de 266.000 profesionales en 120 países y trabajar con clientes en casi todas las industrias más importantes del mundo. Los empleados en Accenture construyen su carrera en distintas áreas de negocio, específicamente en Consultoría, Tecnología y Outsourcing, como así también dentro de nuestras funciones corporativas internas. Una organización comprometida con el trabajo en equipo y la colaboración.","Experiencia mínima de 5 años en proyectos de implementación de sistemas utilizando la herramienta Teradata.
 Ingles a nivel intermedio – avanzado.
 De preferencia, con experiencia en el rubro de telecomunicaciones.
 Funciones:
 Dar soporte a las aplicaciones realizadas bajo esta herramienta.
 Tener conocimientos tanto en BI – BO.
 Manejar los proyectos desde el levantamiento de necesidades hasta la implementación, además del mantenimiento correcitvo."
2530,3,44136433,Practicante Proyectos TI y Base Datos,"- Resolver necesidades de automatización de reportes de control y seguimiento para la gestión.
 - Extracción de información y análisis de base de datos
 - Responsable del seguimiento a Proyectos de la Dirección.","- SQL avanzado
 - JAVA / HTML intermedio
 - Microsoft office intermedio
 - Share Point intermedio
 
 Gestión de Bases de datos y Ofimática Avanzada , Lenguajes de Progración WEB y SQL
 Capacidad para relacionarse a todo nivel
 Capacidad de gestión de proyectos, proyecciones y analítisis de información"
2531,6,44136439,PRACTICANTE DE ASEGURAMIENTO Y SOSTENIBILIDAD DE PROCESOS,"- Brindar soporte en el mantenimiento de las certificaciones ISO (9000, 14000, 20000, 27000) con las que cuenta en la empresa, realizando coordinaciones con las diferentes áreas de la empresa
 - Participar en el diagnóstico y optimización de procesos clave de la compañía, relevando procesos, identificando y participando en la implementación de oportunidades de mejora.
 - Realizar la coordinación y seguimiento de la Campaña Recíclame de Reciclaje de Celulares, realizando las coordinaciones con proveedores y socios de esta iniciativa. Plantear iniciativas creativas para potenciar la campaña.","- Office ( avanzado)
 - Software de Modelamiento de Procesos ( Intermedio)
 - Optimización y Rediseño de Procesos
 Certificaciones de Calidad (ISO)
 Gestión de Proyectos"
2532,6,44136441,Supervisor de Gestion de Procesos y Proyectos,"1.- Planificación y gestionar proyectos de mejora que involucran el rediseño de procesos y/0 implementación de nuevos productos y servicio.
 2.- Organizar y efectuar seguimiento al portafolio de proyectos de mejora.
 3.- Evaluar e implementar modelos ,metodologías ,herramientas de gestión de proceso y proyectos para la mejora continua.
 4.- Liderar el diseño , análisis y modelamiento de proceso de negocio , así como supervisar la elaboración de los documentos.
 5.- Establecer los lineamientos y disponer la atención de los requerimientos de mejora de procesos del personal a cargo.
 6.- Participar en los proyectos de mejora , comisiones o grupos de trabajo.","Dominio de Visioy Ms Project a nivel avanzado.
 Conocimiento de Minitab y modeladores de procesos (BMP).
 Experiencia mínima de 5 años en empresas de sector , banco , financiera o de servicios."
2533,3,44136445,Analista de Infraestructura,"• Encargado de verificar el correcto funcionamiento de las comunicaciones con tiendas y de mantener los servidores en óptimas condiciones, así como de realizar las pruebas de nuevos equipos.
 • Responsable de los Storage, mantenimientos y asignación de espacios.
 • Responsable por la seguridad de la red y back up de la información.
 • Elaboración de manuales de procedimientos.
 • Responsable del servicio de Administración de la Red (Active Directory, Exchange, DHCP, DNS) y accesos a la PBX.
 
 Lugar de trabajo: Santiago de Surco.","• Experiencia de 2 años en posiciones similares.
 • Conocimiento avanzado de Administración de OS Windows, Linux.
 • Conocimiento de comunicaciones (Routers, Switch, VPN, Firewall, Vlans).
 • Conocimiento de administración de Storage Dell.
 • Conocimiento de Symantec BackupExec.
 • Conocimiento de PBX.
 • Conocimiento de Virtualización (Vmware, XenServer, XenDesktop, XenApp)."
2534,3,44136448,Practicante de Technology Integration,"Somos una Firma con presencia en el Perú desde hace más de 75 años, ofrecemos servicios profesionales de Consultoría, Outsourcing, Auditoria, Asesoría Financiera, Asesoría Tributaria y Legal. Nos reconocen porque ofrecemos servicios profesionales de alta calidad en cada segmento del mercado y tenemos presencia en más de 153 países del Mundo. Somos parte de las “Big Four” y además somos miembros fundadores de la Asociación de Buenos Empleadores (ABE) establecida por la AMCHAM que reconoce nuestras buenas prácticas laborales como: Línea de carrera ofrecida a todos los profesionales, evaluaciones de desempeño, programa de consejería, capacitación constante entre otros beneficios.
 
 Brindar apoyo al área, asistiendo en la ejecución de proyectos de tecnologías de información.","Idioma: Inglés a nivel Avanzado preferentemente.
 Experiencia: No indispensable
 Se ofrece la posibilidad de integrarse a una sólida Firma trasnacional reconocida por brindar oportunidades de aprendizaje continuo, integrar equipos multidisciplinarios y altamente reconocidos en el medio. Al ser miembro de Deloitte cuentas con descuentos corporativos. El pago es en planilla con todos los beneficios de ley y EPS al 100% cubierto."
2535,4,44136467,Analista SAP,"•Identificar las necesidades de las áreas funcionales de la empresa y desarrollar soluciones de negocio bajo la plataforma SAP ECC.
 •Garantizar que el desarrollo de la solución se realice de acuerdo a las especificaciones de diseño y los estándares de desarrollo, en los plazos y con el presupuesto aprobado.
 •Vigilar la correcta aplicación de los estándares y metodologías de desarrollo de las aplicaciones, así como sugerir mejoras que sean necesarias.
 •Revisar, aprobar y mantener actualizados la documentación funcional de las aplicaciones, los estándares de operación y guias de usuario, concerniente a las aplicaciones a su cargo.","Experiencia previa (3 años) en actividades de consultoría para la mejora o implementación del sistema SAP ECC. Principalmente en alguno de los siguientes componentes FI/CO, HCM, Portal."
2536,6,44136473,Analista de Proyectos de Mejora de Procesos,"Clínica Internacional, primera Red de Servicios de Salud del Perú acreditada por Joint Comission International, que cuenta con una oferta de valor renovada, con infraestructura médica moderna en tecnología y todas las facilidades que puedan requerir nuestros pacientes, con procedimientos eficientes que complementan plenamente la calidad de nuestro Staff Médico y Asistencial.
 
 Principales funciones:
 
 • Determinación de los procesos del Sistema de Gestión MGCI.
 • Analizar problemas y proponer soluciones. Incluye análisis de datos mediante el uso de tablas y gráficos.
 • Controlar e informar avances en costos, tiempos y performance usando herramientas que ayuden a visualizar los niveles de progreso.","- Mínimo de 2 años de experiencia (no considerar prácticas pre-profesionales) en áreas como: Operaciones, Calidad, Procesos, Sistemas de Gestión, ISO9001, Productividad, Proyectos.
 - Experiencia en el sector salud (Se valorará).
 - Gestión orientada a Procesos.
 - Herramientas de Calidad.
 - Lean Manufacturing.
 - Gestión de Proyectos.
 - Gestión de la Calidad y Seguridad en Servicios (en ISO 9000)."
2537,1,44136474,Consultor Junior Oracle,"• Instalación de aplicativos visuales.
 • Generación de formularios / formatos.
 • Creación de Web services.
 • Desarrollo de nuevos programas usando la herramienta Oracle.","Experiencia: Mínimo 1 año de prácticas pre profesionales de experiencia desempeñándose en funciones similares.
 Se ofrece la posibilidad de integrarse a una sólida Firma trasnacional reconocida por brindar oportunidades de aprendizaje continuo, integrar equipos multidisciplinarios y altamente reconocidos en el medio. Al ser miembro de Deloitte cuentas con
 descuentos corporativos. El pago es en planilla con todos los beneficios de ley y EPS al 100% cubierto."
2538,1,44136485,Analista Programador .NET,"- Análisis
 - Diseño
 - Desarrollo
 - Pruebas","- Experiencia en .NET , MVC
 - Experiencia en BD Oracle, SQL Server
 - Experiencia en JavaScript, Jquery,Jason
 - Experiencia en desarrollo de Web Service
 - Experiencia en PL-SQL, etc."
2539,4,44136492,Practicante Pre Profesional de Sistemas,"Apoyar al área de tecnología en la gestión de ciclo de proyectos durante la fase de análisis, diseño y pruebas.
 
 Construcción de especificaciones funcionales de las soluciones de TI solicitadas por el negocio:
 Plasmar los requerimientos de los usuarios en un documento que permita entender el beneficio de la implementación de las diferentes soluciones de TI propuestas.
 
 Aplicación de la metodología de Administración de Proyectos de Pfizer:
 Asegurarse de aplicar la metodología de administración de proyectos de Pfizer cuando sea requerido y de otras metodologías de ciclo de vida de un sistema para asegurar que se cuente con toda la documentación requerida para su ejecución.
 
 Participación activa en la etapa de pruebas para asegurar la recepción de sistemas con calidad:
 Apoyo en la elaboración de documentos de secuencias de pruebas de acuerdo con las especificaciones funcionales.
 
 Informar periódicamente a la jefatura de proyectos de BT sobre los avances llevados a cabo:
 Informar periódicamente al Jefe de Proyectos de BT EC/PE/BO sobre el avance y status de los proyectos para tomar las medidas correctivas oportunamente.","Amplios conocimientos de ingeniería de software para la aplicación de metodologías de desarrollo de proyectos informáticos.
 Dominio a nivel intermedio de Microsoft Word, Excel, Power Point.
 Experiencia y conocimiento de programación en Microsoft .NET (deseable)"
2540,6,44136493,Atención al Cliente ONP - Orientador,"- Brindar atención, orientación y asesoría al Cliente sobre el Sistema Nacional de Pensiones.
 - Revisar y recepcionar los documentos entregados por el cliente.
 - Absolver dudas/consultas de los clientes.","Experiencia:
 Mínima de 01 AÑO realizando labores administrativas o de preferencia relacionadas a atención al cliente.
 Horario de Trabajo:
 - Horario PART TIME: De lunes a viernes 3 horas y 45 minutos.
 - Horario FULL TIME: De lunes a viernes de 7:50 am a 5:50 pm.
 Para ambos horarios se labora sólo el tercer sábado de cada mes (medio día).
 Remuneración:
 - PART TIME: Básico de S/. 375 + comisiones según productividad.
 - FULL TIME: Básico de S/. 750 + comisiones según productividad.
 Modalidad de contratación:
 -Ingreso a planilla con todos los beneficios de ley.
 Lugares de Trabajo: Centros de Atención de la ONP ubicadas en los distritos:
 - San Martín de Porres: C.C Plaza Norte.
 - Callao: Av. Colonial cdra. 56 (frente a la UNMSM).
 - Lince: Alt. Crda. 9 Av. Petit Thouars.
 - Jesús María: Cruce de la av. Salaverry y la Av. Cuba
 - La Victoria: Cruce Av. Nicolas Arriola y Av. Cánada.
 - Miraflores: Alt. cdra. 2 Av. Ricardo Palma.
 Beneficios adicionales:
 - Acceso a clases de inglés.
 - Planes Educativos subvencionados por la empresa."
2541,4,44136497,Analista de Quality Assurance,"- Controlar la seguridad de los sistemas a nivel de base de datos y aplicación.
 - Revisar los estandares definidos en el área de sistemas.
 - Revisar la metodología de trabajo y si toda la información de cada uno de los productos/software se están almacenando correctamente como paquete (producto terminado).
 - Programación y pruebas de los Sistemas de Información.
 - Desarrollar e implementar Businees Intelligence en los proyectos que requieran.","- Nivel intermedio o avanzado: Java, Spring 3.0, Mybatis, JQuery, Ajax y Pyton.
 - Nivel intermedio o avanzado: Base de datos MySql, PostgreSQL.
 - Conocimiento de metodologías de desarrollo de software.
 - Herramientas necesarias para la gestión de calidad, mediciones y métricas.
 - Experiencia requerida en ejecución de testing y herramientas para la ejecución y seguimiento de testing.
 
 Requisitos indispensables:
 - Manejo de Imágenes en Java/Primefaces
 - Lenguaje de programación Java y Phyton.
 - Sistema Operativo: Windows, Android y Ubuntu.
 - De preferencia con experiencia en desarrollo de puntos de venta (POS).
 - Manejo de Base de datos.
 
 Experiencia: No menor a (3) años como especialista en sistemas.
 Remuneración mensual bruto: Entre S/. 3 000 - S/. 5 000.
 Horario de trabajo: De Lunes a Viernes de 9am a 6pm.
 Lugar de trabajo: San Isidro.
 Modalidad de contratación: Ingreso a planilla con todos los beneficios de ley.
 Beneficios adicionales: Posibilidad de acceso a clases de inglés y planes educativos subvencionados por la empresa.
 Disponibilidad requerida: INMEDIATA."
2542,4,44136499,Analista de Sistemas,"- Analizar los requerimientos de desarrollo y mantenimiento, entender la problemática, necesidades y alcance en los procesos de negocio del proyecto para la estimación y atención de la necesidad.
 - Programación y pruebas de los Sistemas de Información.","- Nivel intermedio o avanzado: Java, Spring 3.0, Mybatis, JQuery, Ajax y Pyton.
 - Nivel intermedio o avanzado: Base de datos MySql, PostgreSQL.
 - Conocimiento en RUP y herramientas de modelamiento.
 - De preferencia certificado en JAVA.
 - De preferencia con experiencia en desarrollo de punto de venta (POS).
 - Ingenieria inversa y reingenieria de software para extender la vida del software legado.
 - Configuracion de Dispositivos y cajeros automaticos.
 Requisitos indispensables:
 - Manejo de Imágenes en Java/Primefaces
 - Lenguaje de programación Java y Phyton.
 - Sistema Operativo: Windows, Android y Ubuntu.
 - De preferencia con experiencia en desarrollo de puntos de venta (POS).
 - Manejo de Base de datos.
 Experiencia: No menor a (3) años en desarrollo e implementación de aplicaciones en JAVA.
 Remuneración mensual bruto: Entre S/. 3 800 - S/. 5 500.
 Horario de trabajo: De Lunes a Viernes de 9am a 6pm.
 Lugar de trabajo: San Isidro.
 Modalidad de contratación: Ingreso a planilla con todos los beneficios de ley.
 Beneficios adicionales: Posibilidad de acceso a clases de inglés y planes educativos subvencionados por la empresa.
 Disponibilidad requerida: INMEDIATA."
2543,1,44136503,Analista Programador,"- Controlar la seguridad de los sistemas a nivel de base de datos y aplicación.
 - Revisar los estándares definidos en el área de Sistemas.
 - Revisar la metodología de trabajo y si toda la informacion de cada uno de los productos/softwares se estan almacenando correctamente como paquete (producto terminado). Caso contrario deberá prepararla.
 - Programación y prueba de los Sistemas de la Información.
 - Desarrollar e implementar Business Intelligence en los proyectos que se requieran.","- Nivel intermedio o avanzado: Java, Spring 3.0, Mybatis, JQuery, Ajax y Pyton.
 - Nivel intermedio o avanzado: Base de datos MySql, PostgreSQL.
 - Conocimiento de Metodologías de desarrollo de software. Herramientas necesarias para la gestipón de calidad, Mediciones y Métricas.
 - Experiencia requerida en auditorias y/o haberse desempeñado como Especialista en Base de Datos y Sistemas.
 - De preferencia con experiencia en herramientas para la ejecución y seguimiento de testing.
 Requisitos indispensables:
 - Manejo de Imágenes en Java/Primefaces
 - Lenguaje de programación Java y Phyton.
 - Sistema Operativo: Windows, Android y Ubuntu.
 - De preferencia con experiencia en desarrollo de puntos de venta (POS).
 - Manejo de Base de datos.
 Experiencia: No menor a (3) años en desarrollo e implementación de aplicaciones en JAVA.
 Remuneración mensual bruto: Entre S/. 3000 - S/. 5000.
 Horario de trabajo: De Lunes a Viernes de 9am a 6pm.
 Lugar de trabajo: San Isidro.
 Modalidad de contratación: Ingreso a planilla con todos los beneficios de ley.
 Beneficios adicionales: Posibilidad de acceso a clases de inglés y planes educativos subvencionados por la empresa.
 Disponibilidad requerida: INMEDIATA."
2544,6,44136505,Jefe de Proyectos,"Ciclus Group es una firma de consultoría con 9 años de experiencia en el mercado, especializada en gestión de negocios y tecnologías de información cuyo objetivo es ayudar a las empresas a generar mayor valor a partir de la rentabilización de sus operaciones. Es decir, contribuyendo a mejorar la operación en todos los ámbitos de la empresa, brindando soluciones de negocios integrales a la medida.
 CICLUS GROUP invita a los profesionales con grandes expectativas de crecimiento, dispuestos a desarrollar su talento y capacidades, y con fuertes valores; a formar parte de su equipo de colaboradores.
 Actualmente requiere de JEFE DE PROYECTOS para el servicio de BPO en una de las empresas de telecomunicaciones más importantes del país.
 
 Objetivo y Funciones:
 Profesional con experiencia en dirigir, gestionar y ejecutar proyectos en diferentes tipos de plataforma. Deberá de elaborar y supervisar el cumplimiento del plan de trabajo y los cronogramas para el cumplimiento del servicio y de implementar el plan de gestión de calidad propuesto. Adicionalmente deberá de coordinar la ejecución del servicio con el Jefe del Dpto. de Desarrollo de Proyectos y presentar informes periódicos.","• Deseable certificación PMP, Project Management Professional.
 • Conocimiento del desarrollo en diferentes plataformas.
 • Conocimiento y experiencia del modelo de madurez CMMI N3 mínimo
 • Experiencia mínima de tres (3) años como jefe de proyectos a cargo de equipos de desarrollo de proyectos de Tecnologías de Información.
 • Conocimientos y experiencia mínima de tres (3) años en el uso de herramientas y metodología de desarrollo de proyectos y el manejo de herramientas de gestión de proyectos.
 
 Requisitos Adicionales:
 
 Copia de constancias o certificados del Jefe de Proyecto, como Jefe Supervisor, o coordinador de proyectos en desarrollo e implementación de sistemas web, sitios web, intranets o extranets, o especialista en gestión de servicios de TI, acreditando una experiencia mínima de tres (03) años. El Jefe de Proyecto podrá ser acreditado con certificación PMP.
 
 Ofrecemos:
 • Ingreso a planilla y EPS.
 • Buen clima laboral, capacitaciones constantes y reconocimientos de logros.
 • Estabilidad laboral y puntualidad en los pagos.
 • Plan de desarrollo de carrera, grandes oportunidades para crecimiento profesional a futuro.
 • Constantes retos y novedades en el mundo de la tecnología que permitirán desarrollar su talento e incrementar su experiencia.
 • Trabajar en una de las empresas de telecomunicaciones más importantes del país."
2545,3,44136514,Practicante de Arquitectura de Comunicaciones,"Apoyar en el levantamiento de información de comunicaciones dentro de la empresa.
 Ordenar toda la información de comunicaciones en tablas dinámicas para poder filtrar adecuadamente. Este trabajo lo realizará dentro de la empresa.
 Contactar con proveedores para obtener información sobre tecnología.
 Documentar los proyectos de Arquitectura.
 Hacer los diseños de los proyectos de Arquitectura de comunicaciones.
 Apoyar al superior en proyectos puntuales de Arquitectura de comunicaciones.
 Coordinar con otras áreas sobre cambios y actualizaciones realizadas en las redes.","Experiencia en áreas de infraestructura o comunicaciones.
 
 Conocimientos:
 •MS Office Intermedio.
 •Inglés Intermedio.
 •Project.
 •Visio (deseable)."
2546,4,44136516,Practicante de Sistemas (SAP- HR),"•Apoyo en Proyectos implementación SAP.
 •Apoyo en atención de tickets de mesa de ayuda.
 •Apoyo en preparación de informes Mesa de ayuda.","•Conocimiento MS Office (Excel, Word, power point)
 •Inglés intermedio."
2547,1,44136519,Programador Junior,"§ Diseñar sistemas de software para proyectar las funcionalidades acorde a los requerimientos de los usuarios y soportar un proceso.
 § Aplicar pruebas al sistema desarrollado antes de la entrega del producto al usuario final para garantizar la calidad del software.
 § Recepcionar y cargar los archivos de los clientes y/o usuarios internos de la empresa en la base de datos para validar y verificar datos de los procesos internos.
 § Usar los lenguajes de programación de la empresa para codificar programas.
 § Validar y verificar dos o más bases de datos para cumplir con los requerimientos internos de los propios usuarios de la empresa.
 § Recepcionar los cambios de las base de datos de los distintos clientes para actualizar sus registros.
 § Soportar, actualizar y mantener los aplicativos y la base de datos instalados en los inhouse para garantizar la continuidad y funcionalidad de la aplicación.","Herramientas:
 BPM De Preferencia).
 Java.
 Plataforma Eclipse.
 Hibernate.
 C# o C Sharp.
 SQL Server 2008 R2."
2548,1,44136520,Programador Junior,"§ Diseñar sistemas de software para proyectar las funcionalidades acorde a los requerimientos de los usuarios y soportar un proceso.
 § Aplicar pruebas al sistema desarrollado antes de la entrega del producto al usuario final para garantizar la calidad del software.
 § Recepcionar y cargar los archivos de los clientes y/o usuarios internos de la empresa en la base de datos para validar y verificar datos de los procesos internos.
 § Usar los lenguajes de programación de la empresa para codificar programas.
 § Validar y verificar dos o más bases de datos para cumplir con los requerimientos internos de los propios usuarios de la empresa.
 § Recepcionar los cambios de las base de datos de los distintos clientes para actualizar sus registros.
 § Soportar, actualizar y mantener los aplicativos y la base de datos instalados en los inhouse para garantizar la continuidad y funcionalidad de la aplicación.","Herramientas:
 BPM De Preferencia).
 Java.
 Plataforma Eclipse.
 Hibernate.
 C# o C Sharp.
 SQL Server 2008 R2."
2549,4,44136529,Practicante de auditoría de sistemas,"Responsable de ejecutar la revisión de controles generales de tecnología de información en clientes como parte de la auditoría financiera.
 
 Responsable de coordinar las actividades del plan de revisión correspondiente con el senior de EY, para luego coordinar con el cliente y con el equipo de auditoría financiera.
 
 Responsable de la aplicación de la metodología de EY para la revisión de controles generales y revisiones técnicas.
 
 Responsable de la elaborar la documentación requerida por la metodología en los formatos correspondientes y la recolección oportuna y completa de las evidencias de los controles revisados.
 
 Responsable del reporte de avance y situación del trabajo al Senior responsables de la revisión para los ajustes que se estimen convenientes.",Experiencia mínima de 6 meses en áreas de Auditoría o Seguridad de Información.
2550,4,44136531,Practicante de Sistemas,"1. Desarrollar aplicaciones y sistemas informáticos.
 2. Efectuar el mantenimiento de las aplicaciones informáticas.
 3. Realizar el mantenimiento de los Sistemas Contables en sus distintos módulos y el Mantenimiento de los Sistemas Informáticos desarrollados in house.
 4. Apoyar en el mantenimiento y/o desarrollo de los programas internos y página web de la SNMPE.","Programación para entornos web y windows form, debe tener conocimientos de java, .net, asp .net, php, c# (c sharp) , asp, visual basic 6.0 y power builder.
 Conocimientos de tecnologías web html, html5, javascript, jquery, ajax, css y css3.
 Conocimientos de base de datos: Access, Sql server 2008, Mysql y fundamentos de Oracle.
 Conocimiento de desarrollo de aplicaciones sencillas para móviles (IOS y Android"
2551,6,44136536,Practicante de Planning y PMO,"Apoyo en el levantamiento de información, coordinación de reuniones, elaboración de actas de reunión, estandarización y procesamiento de información, elaboración de informes; durante la elaboración del plan estratégico.",Conocimientos de Planeamiento Estratégico y Gestión de Proyectos.
2552,4,44136546,Analista de Sistemas Junior,"La posición tendrá como misión relevar los requerimientos de sus clientes internos, coordinar la tercerización de estos y garantizar la calidad y continuidad de los servicios recibidos por los diversos proveedores.
 Funciones:
 Realizar la formulación de los proyectos de tecnologías de la información para la mejora de procesos.
 Apoyar en la coordinación de la tercerización de procesos.
 Apoyar en el aseguramiento de la continuidad de los servicios recibidos por los proveedores.
 Gestionar las incidencias en la producción.","-Experiencia en formulación de requerimientos y proyectos de Tecnología de la Información para la optimización/mejora de los procesos.
 -Experiencia en lenguaje de programación JAVA, .NET, etc no menor a un año.
 -Uso de servidores Apache, Frameworks, Spring.
 -Conocimiento de motores de base de datos SQL, MySQL, MSSQL, PostgreSQL.
 -Conocimientos en Herramientas de Inteligencia de Negocios y CRM.
 -Deseable conocimiento y experiencia en el uso de Herramientas y metodología BPM.
 - Experiencia en gestión de incidencias en producción."
2553,3,44136551,Jefe de TI,"•Dirigir la operación de todos los equipos de TI.
 •Supervisar al personal bajo su cargo (trabajos).
 •Supervisar proyectos para sistemas de información nuevos o modificados.
 •Dirigir el diseño, programación y mantenimiento de software especializado utilizado en soporte de aplicaciones y control de sistemas.
 •Determinar las configuraciones óptimas para los interfaces entre el hardware y los sistemas de aplicación.
 •Controlar las modificaciones o mejoras de software para asegurar un mínimo impacto en la producción y sistemas bajo desarrollo.
 •Establecer y reforzar los estándares relativos al uso del software.
 •Documentar procedimientos y técnicas de operación.
 •Participar en la selección de equipamiento y proveedores aportando parámetros técnicos a la toma de decisiones
 •Supervisar el mantenimiento y eficiencia de las redes de comunicaciones.
 •Supervisar las actividades de preparación de entrada de datos.
 •Diseñar el plan de contingencias y seguridad de información de la empresa, implementarlo y ensayarlo periódicamente.
 •Brinda Información de Análisis a la gerencia y las diversas áreas.
 •Realizar otras funciones que la gerencia le pueda asignar.","•Experiencia mínima de 3 años en el cargo o 5 de consultor /implementador de sistemas ERP en empresas Medianas.
 • Idioma Inglés a nivel Técnico."
2554,6,44136559,Asistente Administrativo,"•Identificar procesos automatizables/mejorables en el marco de eficiencia.
 •Optimizar los sistemas y aplicativos del área legal. Hacer propuestas para el diseño de nueva tecnología.
 •Realizar mantenimiento al servidor de base de datos y a aplicativos del área legal, así como asegurar la disponibilidad de los demás activos de información.
 •Absuelve las consultas formuladas por clientes internos en relación a los procesos, sistemas y aplicativos del área legal.","•De trabajo, mínima de 1 año post egreso.
 •En diseño y modelación de Base de datos SQL. Llegando a nivel de normalización 3.
 •Excel avanzado para manejar grandes volúmenes de información.
 •Visual Studio y Base de datos SQL Server.
 •Lenguaje de programación: Visual Basic, .NET a nivel avanzado."
2555,3,44136560,Jefe de Proyectos TIC,"* Planificar el proyecto para la correcta consecución del mismo en los plazos establecidos con el cliente.
 * Preparar y organizar las especificaciones e información del proyecto de manera conveniente y exhaustiva para la posterior comunicación de la misma al equipo de proyecto.
 * Gestionar los costes del proyecto tanto internos como externos, comunicando las posibles desviaciones al Ejecutivo Responsable.
 * Servir de eje de comunicación del equipo de trabajo hacia los responsables de la cuenta y viceversa, garantizando la rápida toma de decisiones de manera acertada en caso de desviaciones.
 * Realizar un seguimiento e informes del progreso del proyecto, en términos de calidad, costo y plazos de entrega.
 * Consultar y proponer soluciones alternativas al desarrollo del proyecto cuando este se encuentre en situación de riesgo.
 * Garantizar la calidad de todas las entregas parciales y finales del proyecto que se vayan a entregar al cliente.
 * Colaborar en el tratamiento eficaz de las reclamaciones de los clientes, tanto internos como externos.
 * Operativizar correctamente el cierre del proyecto, garantizando la satisfacción del cliente y la correcta facturación del proyecto.
 * Coordinar con proveedores las labores de implantación que dependan de ellos.","* Mínima de tres años viendo temas de Sistemas, Infraestructura, Data Center, Hosting/Housing, Redes, Conectividad."
2556,3,44136561,Infrastructure System Engineer (Constancia),"Brindar soporte administrativo de redes de IT y comunicaciones en los proyectos en curso.
 Brindar soporte técnico a servidores y equipos de comunicaciones, cuando sea necesario.
 Proporciona soporte de niveles 1 y 2 a los empleados, instala y proporciona el mantenimiento del hardware, software, impresoras y periféricos; cuando le sea requerido.","Experiencia mínima de 4 años preferiblemente en empresas del sector.
 Experiencia en proyectos de infraestructura de telecomunicaciones y redes de datos.
 Familiarización con sistema de mesa de ayuda, deseable.
 Habilidad para analizar y manejar problemas complejos para posteriormente plantear soluciones creativas.
 Disponibilidad inmediata para trabajar por un plazo de 3 meses."
